Year,Month,T,VPD,PAR,PAR_max,SWP,tsoil_5_mean,tsoil_10_mean,wsoil_B1_mean,Precip_mean,fAPAR,Nitrogen,P,TSA,TSB,MB,Rain,CO2,PA,dates,Decimal_year
2018,2,-6.16536111111111,14.0491539087978,31.2453151944444,134.4948,0,1.27280615972222,1.41616613888889,,,0.7,1,,1.27280615972222,1.41616613888889,,,365,101325,2018-02-10,2018.09132420091
2018,2,-7.23411805555556,16.5672798988744,25.782423,84.13019,0,1.26900892361111,1.407599375,,,0.7,1,,1.26900892361111,1.407599375,,,365,101325,2018-02-11,2018.09360730594
2018,2,-5.25121527777778,11.5470874859898,20.6146441319444,69.89313,0,1.26420570833333,1.39959118055556,,,0.7,1,,1.26420570833333,1.39959118055556,,,365,101325,2018-02-12,2018.09589041096
2018,2,-2.30047916666667,2.27593270283721,22.7671283125,87.54203,0,1.26310272916667,1.39379602083333,,,0.7,1,,1.26310272916667,1.39379602083333,,,365,101325,2018-02-13,2018.09817351598
2018,2,-0.870444444444444,0.113784507681625,46.9872950138889,315.726,0,1.27054165972222,1.39295304166667,,,0.7,1,,1.27054165972222,1.39295304166667,,,365,101325,2018-02-14,2018.100456621
2018,2,-3.20797222222222,14.2356605830702,42.9240827569444,115.9273,0,1.28531206944444,1.40010783333333,,,0.7,1,,1.28531206944444,1.40010783333333,,,365,101325,2018-02-15,2018.10273972603
2018,2,-8.35908269631689,17.5728416739149,75.4308495625,270.974,0,1.302574375,1.41226031944444,,,0.7,1,,1.302574375,1.41226031944444,,,365,101325,2018-02-16,2018.10502283105
2018,2,-7.06684722222222,15.0733237180904,51.1931774791667,189.376,0,1.31152213888889,1.41931186805556,,,0.7,1,,1.31152213888889,1.41931186805556,,,365,101325,2018-02-17,2018.10730593607
2018,2,-9.32170833333333,22.4191263657785,85.9827103611111,378.062,0,1.30443209722222,1.41540372222222,,,0.7,1,,1.30443209722222,1.41540372222222,,,365,101325,2018-02-18,2018.1095890411
2018,2,-11.7021597222222,21.6861763042439,112.383155659722,336.569,0,1.28283197222222,1.40060742361111,,,0.7,1,,1.28283197222222,1.40060742361111,,,365,101325,2018-02-19,2018.11187214612
2018,2,-12.7717847222222,27.0591292992764,125.266382298611,352.216,0,1.23684311805556,1.36702196527778,,,0.7,1,,1.23684311805556,1.36702196527778,,,365,101325,2018-02-20,2018.11415525114
2018,2,-13.0416666666667,35.7637658092241,128.423989673611,348.768,0,1.17335697916667,1.31695411805556,,,0.7,1,,1.17335697916667,1.31695411805556,,,365,101325,2018-02-21,2018.11643835616
2018,2,-10.5413680555556,112.685817037989,134.524623305556,348.544,0,1.10597503472222,1.25826995138889,,,0.7,1,,1.10597503472222,1.25826995138889,,,365,101325,2018-02-22,2018.11872146119
2018,2,-12.5645416666667,28.8113259757305,133.821840548611,378.018,0,1.04244052777778,1.20049764583333,,,0.7,1,,1.04244052777778,1.20049764583333,,,365,101325,2018-02-23,2018.12100456621
2018,2,-15.7972986111111,22.5281687574616,142.925042402778,379.759,0,0.986886409722222,1.14992094444444,,,0.7,1,,0.986886409722222,1.14992094444444,,,365,101325,2018-02-24,2018.12328767123
2018,2,-11.0228055555556,30.5696207513929,98.2894810277778,467.4208,0,0.933822159722222,1.1008281875,,,0.7,1,,0.933822159722222,1.1008281875,,,365,101325,2018-02-25,2018.12557077626
2018,2,-11.676,42.9234380909142,85.4624119652778,517.1691,0,0.896734444444445,1.05868330555556,,,0.7,1,,0.896734444444445,1.05868330555556,,,365,101325,2018-02-26,2018.12785388128
2018,2,-18.6410069444444,39.0925392033216,153.086732798611,394.6668,0,0.862859854166667,1.02355379166667,,,0.7,1,,0.862859854166667,1.02355379166667,,,365,101325,2018-02-27,2018.1301369863
2018,2,-17.7994513888889,48.9151928335503,160.73875325,388.319,0,0.820406298611111,0.981692618055555,,,0.7,1,,0.820406298611111,0.981692618055555,,,365,101325,2018-02-28,2018.13242009132
2018,3,-11.3171041666667,142.146098843128,168.879722736111,400.196,0,0.774766777777778,0.934959715277778,,,0.7,1,,0.774766777777778,0.934959715277778,,,365,101325,2018-03-01,2018.13470319635
2018,3,-9.253,117.739024296558,118.754615166667,397.876,0,0.726829493055556,0.887542013888889,,,0.7,1,,0.726829493055556,0.887542013888889,,,365,101325,2018-03-02,2018.13698630137
2018,3,-10.7510902777778,117.077226616524,175.765938583333,416.362,0,0.694920027777778,0.848726166666667,,,0.7,1,,0.694920027777778,0.848726166666667,,,365,101325,2018-03-03,2018.13926940639
2018,3,-10.4254375,62.2087942241534,138.046064256944,409.173,0,0.664856875,0.816347965277778,,,0.7,1,,0.664856875,0.816347965277778,,,365,101325,2018-03-04,2018.14155251142
2018,3,-9.65775,45.8796870356775,114.612469208333,309.6967,0,0.639808541666667,0.787731444444444,,,0.7,1,,0.639808541666667,0.787731444444444,,,365,101325,2018-03-05,2018.14383561644
2018,3,-9.52929166666667,85.5036697815607,167.043490847222,463.908,0,0.624221145833333,0.765849736111111,,,0.7,1,,0.624221145833333,0.765849736111111,,,365,101325,2018-03-06,2018.14611872146
2018,3,-11.01275,101.044279175761,193.809837895833,440.316,0,0.610527715277778,0.747763222222222,,,0.7,1,,0.610527715277778,0.747763222222222,,,365,101325,2018-03-07,2018.14840182648
2018,3,-7.91019444444445,114.038269484784,169.494211118056,441.1877,0,0.5927213125,0.727832743055556,,,0.7,1,,0.5927213125,0.727832743055556,,,365,101325,2018-03-08,2018.15068493151
2018,3,-3.60046560111188,12.4021722388009,50.9168286111111,136.875,0,0.585200381944445,0.713319826388889,,,0.7,1,,0.585200381944445,0.713319826388889,,,365,101325,2018-03-09,2018.15296803653
2018,3,-1.58878472222222,0.0855021570482784,48.1605964097222,132.0219,0,0.588778159722222,0.708651736111111,,,0.7,1,,0.588778159722222,0.708651736111111,,,365,101325,2018-03-10,2018.15525114155
2018,3,-1.19255555555556,0.149583327197389,57.5887226458333,183.2122,0,0.598906819444444,0.708369041666667,,,0.7,1,,0.598906819444444,0.708369041666667,,,365,101325,2018-03-11,2018.15753424658
2018,3,-2.01809722222222,0.594302068655739,64.3664142013889,199.0547,0,0.608478048611111,0.7101588125,,,0.7,1,,0.608478048611111,0.7101588125,,,365,101325,2018-03-12,2018.1598173516
2018,3,-0.740701388888889,0.21320315743012,41.7162488402778,96.0953,0,0.619290368055556,0.715278590277778,,,0.7,1,,0.619290368055556,0.715278590277778,,,365,101325,2018-03-13,2018.16210045662
2018,3,-6.16490277777778,13.6437925578485,132.017483951389,541.2667,0,0.632078319444445,0.721355465277778,,,0.7,1,,0.632078319444445,0.721355465277778,,,365,101325,2018-03-14,2018.16438356164
2018,3,-10.8383263888889,33.9310213045301,249.270457006944,677.9217,0,0.623474465277778,0.712047493055556,,,0.7,1,,0.623474465277778,0.712047493055556,,,365,101325,2018-03-15,2018.16666666667
2018,3,-11.2658541666667,36.2361258635781,246.984261881944,546.366,0,0.6031024375,0.695862333333333,,,0.7,1,,0.6031024375,0.695862333333333,,,365,101325,2018-03-16,2018.16894977169
2018,3,-9.73604586518416,61.6168120096727,220.343115840278,575.534,0,0.612442618055556,0.703083604166667,,,0.7,1,,0.612442618055556,0.703083604166667,,,365,101325,2018-03-17,2018.17123287671
2018,3,-2.79139583333333,81.6211194942426,193.7401713125,588.6132,0,0.619295798611111,0.705563763888889,,,0.7,1,,0.619295798611111,0.705563763888889,,,365,101325,2018-03-18,2018.17351598174
2018,3,-1.07325,137.989652448535,137.570948368056,557.647,0,0.621943819444445,0.705403520833333,,,0.7,1,,0.621943819444445,0.705403520833333,,,365,101325,2018-03-19,2018.17579908676
2018,3,-6.29492361111111,122.797710629825,216.376960152778,665.081,0,0.625529006944444,0.708601986111111,,,0.7,1,,0.625529006944444,0.708601986111111,,,365,101325,2018-03-20,2018.17808219178
2018,3,-7.02560416666667,124.677914138255,115.852475361111,292.9091,0,0.630117673611111,0.710444368055556,,,0.7,1,,0.630117673611111,0.710444368055556,,,365,101325,2018-03-21,2018.1803652968
2018,3,-1.63832638888889,57.9518377279686,117.014183180556,599.369,0,0.633556916666667,0.710979590277778,,,0.7,1,,0.633556916666667,0.710979590277778,,,365,101325,2018-03-22,2018.18264840183
2018,3,-4.36521527777778,137.043750914873,285.079003159722,573.601,0,0.636692486111111,0.711343201388889,,,0.7,1,,0.636692486111111,0.711343201388889,,,365,101325,2018-03-23,2018.18493150685
2018,3,-2.45726388888889,72.7935160366418,119.5770986875,474.0247,0,0.641375534722222,0.711482875,,,0.7,1,,0.641375534722222,0.711482875,,,365,101325,2018-03-24,2018.18721461187
2018,3,-1.29843055555556,58.9452948911972,171.311927763889,744.121,0,0.646569777777778,0.714182243055556,,,0.7,1,,0.646569777777778,0.714182243055556,,,365,101325,2018-03-25,2018.18949771689
2018,3,-8.1642807505212,124.574416795889,321.760498680556,601.9015,0,0.653223118055556,0.716185673611111,,,0.7,1,,0.653223118055556,0.716185673611111,,,365,101325,2018-03-26,2018.19178082192
2018,3,-6.91357638888889,186.006778964083,305.119238104167,654.8382,0,0.661270652777778,0.719459277777778,,,0.7,1,,0.661270652777778,0.719459277777778,,,365,101325,2018-03-27,2018.19406392694
2018,3,-4.1314375,164.449789398751,264.004213902778,783.101,0,0.665278930555556,0.721010847222222,,,0.7,1,,0.665278930555556,0.721010847222222,,,365,101325,2018-03-28,2018.19634703196
2018,3,-2.889875,277.821055649343,315.064238375,615.557,0,0.664479861111111,0.721311361111111,,,0.7,1,,0.664479861111111,0.721311361111111,,,365,101325,2018-03-29,2018.19863013699
2018,3,-2.68904166666667,257.239617537497,346.636494104167,618.856,0,0.661786138888889,0.718360645833333,,,0.7,1,,0.661786138888889,0.718360645833333,,,365,101325,2018-03-30,2018.20091324201
2018,3,-0.822972222222222,319.354855141458,355.311467048611,639.318,0,0.663790909722222,0.717268951388889,,,0.7,1,,0.663790909722222,0.717268951388889,,,365,101325,2018-03-31,2018.20319634703
2018,4,-0.694881944444444,335.924666398876,353.599375576389,632.285,0,0.665569006944445,0.716082493055556,,,0.7,1,,0.665569006944445,0.716082493055556,,,365,101325,2018-04-01,2018.20547945206
2018,4,-2.30244444444444,80.9938841223551,92.6822503611111,245.9083,0,0.666722805555556,0.717867791666667,,,0.7,1,,0.666722805555556,0.717867791666667,,,365,101325,2018-04-02,2018.20776255708
2018,4,-1.94690062543433,167.168858212274,351.735361861111,731.029,0,0.668225236111111,0.719892451388889,,,0.7,1,,0.668225236111111,0.719892451388889,,,365,101325,2018-04-03,2018.2100456621
2018,4,-0.866840277777778,177.942214767064,303.044378125,655.531,0,0.670246048611111,0.721272506944445,,,0.7,1,,0.670246048611111,0.721272506944445,,,365,101325,2018-04-04,2018.21232876712
2018,4,2.72825694444444,0.524520491495206,92.3774075555555,214.443,0,0.673866486111111,0.723382222222222,,,0.7,1,,0.673866486111111,0.723382222222222,,,365,101325,2018-04-05,2018.21461187215
2018,4,1.52822222222222,0.409388218784446,74.4644164930556,387.5211,0,0.672678430555556,0.721248618055556,,,0.7,1,,0.672678430555556,0.721248618055556,,,365,101325,2018-04-06,2018.21689497717
2018,4,0.897875,215.527709972553,350.628298284722,656.562,0,0.670582854166667,0.716712472222222,,,0.7,1,,0.670582854166667,0.716712472222222,,,365,101325,2018-04-07,2018.21917808219
2018,4,4.23284027777778,312.975613046909,347.984905104167,800.794,0,0.682378465277778,0.726229881944445,,,0.7,1,,0.682378465277778,0.726229881944445,,,365,101325,2018-04-08,2018.22146118721
2018,4,1.57216666666667,65.1035634450695,106.229717041667,305.0511,0,0.682968819444445,0.724496326388889,,,0.7,1,,0.682968819444445,0.724496326388889,,,365,101325,2018-04-09,2018.22374429224
2018,4,1.45220986796386,381.005641559391,417.866026298611,687.1203,0,0.690727,0.729328784722222,,,0.7,1,,0.690727,0.729328784722222,,,365,101325,2018-04-10,2018.22602739726
2018,4,3.76740277777778,519.8175873012,423.550819958333,685.2565,0,0.709290034722222,0.744555409722222,,,0.7,1,,0.709290034722222,0.744555409722222,,,365,101325,2018-04-11,2018.22831050228
2018,4,4.61834027777778,569.982070485001,390.637455333333,670.208,0,0.721058944444444,0.7533105,,,0.7,1,,0.721058944444444,0.7533105,,,365,101325,2018-04-12,2018.23059360731
2018,4,5.75725503822099,606.395069973279,440.072817291667,694.927,0,0.731236069444444,0.759262715277778,,,0.7,1,,0.731236069444444,0.759262715277778,,,365,101325,2018-04-13,2018.23287671233
2018,4,8.32575694444445,727.493061770783,443.126639881945,693.849,0,0.731440368055556,0.761996013888889,,,0.7,1,,0.731440368055556,0.761996013888889,,,365,101325,2018-04-14,2018.23515981735
2018,4,8.53565277777778,652.619317527443,379.956169604167,739.76,0,0.727984208333333,0.762892402777778,,,0.7,1,,0.727984208333333,0.762892402777778,,,365,101325,2018-04-15,2018.23744292237
2018,4,6.50054861111111,31.5675142250076,125.449417215278,366.668,0,0.731659006944445,0.761499027777778,,,0.7,1,,0.731659006944445,0.761499027777778,,,365,101325,2018-04-16,2018.2397260274
2018,4,5.30143055555556,1.17598799415175,138.181498784722,345.9938,0,0.739649895833333,0.763525951388889,,,0.7,1,,0.739649895833333,0.763525951388889,,,365,101325,2018-04-17,2018.24200913242
2018,4,7.11306944444444,233.712955502343,387.082363465278,760.11,0,0.761088833333333,0.773762423611111,,,0.7,1,,0.761088833333333,0.773762423611111,,,365,101325,2018-04-18,2018.24429223744
2018,4,7.56375,313.335384833253,425.775758083333,692.032,0,0.810522868055556,0.793174993055556,,,0.7,1,,0.810522868055556,0.793174993055556,,,365,101325,2018-04-19,2018.24657534247
2018,4,9.36095833333333,410.507081262419,348.048342965278,730.9073,0,0.937515819444444,0.848381909722222,,,0.7,1,,0.937515819444444,0.848381909722222,,,365,101325,2018-04-20,2018.24885844749
2018,4,5.84701181375956,95.959865460393,244.1299335625,954.6673,0,1.09308243055556,0.945059069444444,,,0.7,1,,1.09308243055556,0.945059069444444,,,365,101325,2018-04-21,2018.25114155251
2018,4,2.20293055555556,93.0564786786686,200.227849131944,1004.86,0,1.22495114583333,1.08524563888889,,,0.7,1,,1.22495114583333,1.08524563888889,,,365,101325,2018-04-22,2018.25342465753
2018,4,3.81966666666667,319.030873534758,460.567390451389,823.121,0,1.33735218055556,1.17841713888889,,,0.7,1,,1.33735218055556,1.17841713888889,,,365,101325,2018-04-23,2018.25570776256
2018,4,4.12745833333333,126.694566952801,129.5359896875,440.924,0,1.62510824305556,1.43808603472222,,,0.7,1,,1.62510824305556,1.43808603472222,,,365,101325,2018-04-24,2018.25799086758
2018,4,4.94565277777778,55.5595402944082,145.772660027778,514.358,0,1.91099302083333,1.67132478472222,,,0.7,1,,1.91099302083333,1.67132478472222,,,365,101325,2018-04-25,2018.2602739726
2018,4,3.54318497913769,171.201469963632,278.13085225,900.682,0,2.08489922222222,1.86179158333333,,,0.7,1,,2.08489922222222,1.86179158333333,,,365,101325,2018-04-26,2018.26255707763
2018,4,5.53900694444444,321.296449394009,383.0163879375,953.036,0,2.24519694444444,2.00423335416667,,,0.7,1,,2.24519694444444,2.00423335416667,,,365,101325,2018-04-27,2018.26484018265
2018,4,6.33559722222222,321.968295387238,364.258102861111,894.184,0,2.50949960416667,2.24630013888889,,,0.7,1,,2.50949960416667,2.24630013888889,,,365,101325,2018-04-28,2018.26712328767
2018,4,5.59370138888889,178.94562134797,214.431153729167,882.1666,0,2.6372324375,2.39312961111111,,,0.7,1,,2.6372324375,2.39312961111111,,,365,101325,2018-04-29,2018.26940639269
2018,4,6.25166782487839,213.015102543021,297.002019388889,949.875,0,2.98157949305556,2.61564848611111,,,0.7,1,,2.98157949305556,2.61564848611111,,,365,101325,2018-04-30,2018.27168949772
2018,5,4.52752083333333,44.532699897004,84.3574325416667,166.997,0,3.26426063888889,2.90694670138889,,,0.7,1,,3.26426063888889,2.90694670138889,,,365,101325,2018-05-01,2018.27397260274
2018,5,5.470375,8.4967710358308,96.8058164236111,345.8067,0,3.57916902777778,3.12396700694444,,,0.7,1,,3.57916902777778,3.12396700694444,,,365,101325,2018-05-02,2018.27625570776
2018,5,7.55385643912738,163.752332362581,303.455413173611,958.5504,0,3.90644871527778,3.36626963194444,,,0.7,1,,3.90644871527778,3.36626963194444,,,365,101325,2018-05-03,2018.27853881279
2018,5,5.2729375,45.0261686796071,126.870228618056,563.7229,0,4.26449409722222,3.75980772916667,,,0.7,1,,4.26449409722222,3.75980772916667,,,365,101325,2018-05-04,2018.28082191781
2018,5,5.88708333333333,202.271119814929,435.846711555556,1008.295,0,4.07131070833333,3.65735318055556,,,0.7,1,,4.07131070833333,3.65735318055556,,,365,101325,2018-05-05,2018.28310502283
2018,5,12.6382569444444,540.726952309687,454.875825569445,898.5462,0,4.69271025694444,4.05602513194444,,,0.7,1,,4.69271025694444,4.05602513194444,,,365,101325,2018-05-06,2018.28538812785
2018,5,14.1608680555556,623.435869938618,481.442761479167,939.571,0,5.7088445,4.86043832638889,,,0.7,1,,5.7088445,4.86043832638889,,,365,101325,2018-05-07,2018.28767123288
2018,5,11.2907847222222,801.278462542863,551.234000673611,882.773,0,5.9752546875,5.26205704166667,,,0.7,1,,5.9752546875,5.26205704166667,,,365,101325,2018-05-08,2018.2899543379
2018,5,13.0678333333333,984.549310156288,580.797251215278,793.615,0,5.96941771527778,5.31565240277778,,,0.7,1,,5.96941771527778,5.31565240277778,,,365,101325,2018-05-09,2018.29223744292
2018,5,13.0347430555556,895.03861405989,585.149838881945,811.717,0,6.23733315277778,5.55985425,,,0.7,1,,6.23733315277778,5.55985425,,,365,101325,2018-05-10,2018.29452054795
2018,5,16.0443541666667,1220.66425548775,588.1744703125,791.5482,0,6.60663152083333,5.85941456944445,,,0.7,1,,6.60663152083333,5.85941456944445,,,365,101325,2018-05-11,2018.29680365297
2018,5,18.5300763888889,1575.7597857842,580.1298575,878.265,0,7.18250272916667,6.33930636805556,,,0.7,1,,7.18250272916667,6.33930636805556,,,365,101325,2018-05-12,2018.29908675799
2018,5,20.5450034794711,1807.37872016411,584.196013916667,814.128,0,7.73295365277778,6.82066133333333,,,0.7,1,,7.73295365277778,6.82066133333333,,,365,101325,2018-05-13,2018.30136986301
2018,5,22.1205003474635,2006.37467113352,583.048476236111,811.691,0,8.28859345833333,7.31305809722222,,,0.7,1,,8.28859345833333,7.31305809722222,,,365,101325,2018-05-14,2018.30365296804
2018,5,21.5377916666667,1816.8262697804,589.271141423611,812.45,0,8.84737677777778,7.83722683333333,,,0.7,1,,8.84737677777778,7.83722683333333,,,365,101325,2018-05-15,2018.30593607306
2018,5,20.3618472222222,1509.55541132678,416.342638479167,1087.62,0,9.0647091875,8.11681052777778,,,0.7,1,,9.0647091875,8.11681052777778,,,365,101325,2018-05-16,2018.30821917808
2018,5,16.3679791666667,841.417585829337,495.659241590278,977.693,0,9.13112769444444,8.26509080555556,,,0.7,1,,9.13112769444444,8.26509080555556,,,365,101325,2018-05-17,2018.31050228311
2018,5,11.470625,759.938477226118,574.352406041667,918.911,0,8.65319040972222,8.04477070833333,,,0.7,1,,8.65319040972222,8.04477070833333,,,365,101325,2018-05-18,2018.31278538813
2018,5,11.5852638888889,840.146529730885,619.498746340278,837.69,0,7.94073252083333,7.513178125,,,0.7,1,,7.94073252083333,7.513178125,,,365,101325,2018-05-19,2018.31506849315
2018,5,14.8497986111111,1078.34006896777,527.1291324375,823.521,0,7.96111721527778,7.41693811111111,,,0.7,1,,7.96111721527778,7.41693811111111,,,365,101325,2018-05-20,2018.31735159817
