Year,PAR,TAir,VPD,CO2,fAPAR,Nitrogen,P,TSA,TSB,MB,Rain,PA,dates
2018,1.1323450122,0.227847222222222,0.000296918494935627,365,0.7,1,,1.24097464583333,1.43233854861111,,0,101325,2018-01-27
2018,1.8372723174,-2.61199305555556,0.00333836777923469,365,0.7,1,,1.28701634027778,1.46454361111111,,0,101325,2018-01-28
2018,1.1549581074,-2.90144444444444,0.00567558911491067,365,0.7,1,,1.33483825694444,1.49680939583333,,0,101325,2018-01-29
2018,2.252372841,-4.59981026001405,0.00759970712328983,365,0.7,1,,1.38012640277778,1.52878783333333,,0,101325,2018-01-30
2018,1.7981158278,-6.91467361111111,0.0143405977147838,365,0.7,1,,1.41904968055556,1.55987922222222,,0,101325,2018-01-31
2018,1.5707109666,-8.34109722222222,0.0188308540558534,365,0.7,1,,1.43789684027778,1.57856745138889,,0,101325,2018-02-01
2018,2.5280296008,-9.79340972222222,0.0190925327414286,365,0.7,1,,1.43271904861111,1.57664823611111,,0,101325,2018-02-02
2018,4.257018081,-12.2794791666667,0.0187307504534302,365,0.7,1,,1.42837820138889,1.57044869444444,,0,101325,2018-02-03
2018,5.7308423346,-13.3122083333333,0.0177469559041324,365,0.7,1,,1.41740263194444,1.56210669444444,,0,101325,2018-02-04
2018,6.4331882238,-12.3503541666667,0.0188237901499912,365,0.7,1,,1.39133231944444,1.54263866666667,,0,101325,2018-02-05
2018,2.598226137,-12.1640208333333,0.019447434542961,365,0.7,1,,1.35769475,1.51298214583333,,0,101325,2018-02-06
2018,4.3503861924,-11.2126875,0.0184590590689708,365,0.7,1,,1.32127681944444,1.48048523611111,,0,101325,2018-02-07
2018,3.1164192294,-6.69988186240445,0.0132921776560006,365,0.7,1,,1.29061809722222,1.45034454861111,,0,101325,2018-02-08
2018,3.2076607032,-7.008375,0.0149541153079515,365,0.7,1,,1.27691692361111,1.42807471527778,,0,101325,2018-02-09
2018,2.6995952328,-6.16536111111111,0.0140491539087978,365,0.7,1,,1.27280615972222,1.41616613888889,,0,101325,2018-02-10
2018,2.2276013472,-7.23411805555556,0.0165672798988744,365,0.7,1,,1.26900892361111,1.407599375,,0,101325,2018-02-11
2018,1.781105253,-5.25121527777778,0.0115470874859898,365,0.7,1,,1.26420570833333,1.39959118055556,,0,101325,2018-02-12
2018,1.9670798862,-2.30047916666667,0.00227593270283721,365,0.7,1,,1.26310272916667,1.39379602083333,,0,101325,2018-02-13
2018,4.0597022892,-0.870444444444444,0.000113784507681625,365,0.7,1,,1.27054165972222,1.39295304166667,,0,101325,2018-02-14
2018,3.7086407502,-3.20797222222222,0.0142356605830702,365,0.7,1,,1.28531206944444,1.40010783333333,,0,101325,2018-02-15
2018,6.5172254022,-8.35908269631689,0.0175728416739149,365,0.7,1,,1.302574375,1.41226031944444,,0,101325,2018-02-16
2018,4.4230905342,-7.06684722222222,0.0150733237180904,365,0.7,1,,1.31152213888889,1.41931186805556,,0,101325,2018-02-17
2018,7.4289061752,-9.32170833333333,0.0224191263657785,365,0.7,1,,1.30443209722222,1.41540372222222,,0,101325,2018-02-18
2018,9.709904649,-11.7021597222222,0.0216861763042439,365,0.7,1,,1.28283197222222,1.40060742361111,,0,101325,2018-02-19
2018,10.8230154306,-12.7717847222222,0.0270591292992764,365,0.7,1,,1.23684311805556,1.36702196527778,,0,101325,2018-02-20
2018,11.0958327078,-13.0416666666667,0.0357637658092241,365,0.7,1,,1.17335697916667,1.31695411805556,,0,101325,2018-02-21
2018,11.6229274536,-10.5413680555556,0.112685817037989,365,0.7,1,,1.10597503472222,1.25826995138889,,0,101325,2018-02-22
2018,11.5622070234,-12.5645416666667,0.0288113259757305,365,0.7,1,,1.04244052777778,1.20049764583333,,0,101325,2018-02-23
2018,12.3487236636,-15.7972986111111,0.0225281687574616,365,0.7,1,,0.986886409722222,1.14992094444444,,0,101325,2018-02-24
2018,8.4922111608,-11.0228055555556,0.0305696207513929,365,0.7,1,,0.933822159722222,1.1008281875,,0,101325,2018-02-25
2018,7.3839523938,-11.676,0.0429234380909142,365,0.7,1,,0.896734444444445,1.05868330555556,,0,101325,2018-02-26
2018,13.2266937138,-18.6410069444444,0.0390925392033216,365,0.7,1,,0.862859854166667,1.02355379166667,,0,101325,2018-02-27
2018,13.8878282808,-17.7994513888889,0.0489151928335503,365,0.7,1,,0.820406298611111,0.981692618055555,,0,101325,2018-02-28
2018,14.5912080444,-11.3171041666667,0.142146098843128,365,0.7,1,,0.774766777777778,0.934959715277778,,0,101325,2018-03-01
2018,10.2603987504,-9.253,0.117739024296558,365,0.7,1,,0.726829493055556,0.887542013888889,,0,101325,2018-03-02
2018,15.1861770936,-10.7510902777778,0.117077226616524,365,0.7,1,,0.694920027777778,0.848726166666667,,0,101325,2018-03-03
2018,11.9271799518,-10.4254375,0.0622087942241534,365,0.7,1,,0.664856875,0.816347965277778,,0,101325,2018-03-04
2018,9.9025173396,-9.65775,0.0458796870356775,365,0.7,1,,0.639808541666667,0.787731444444444,,0,101325,2018-03-05
2018,14.4325576092,-9.52929166666667,0.0855036697815607,365,0.7,1,,0.624221145833333,0.765849736111111,,0,101325,2018-03-06
2018,16.7451699942,-11.01275,0.101044279175761,365,0.7,1,,0.610527715277778,0.747763222222222,,0,101325,2018-03-07
2018,14.6442998406,-7.91019444444445,0.114038269484784,365,0.7,1,,0.5927213125,0.727832743055556,,0,101325,2018-03-08
2018,4.399213992,-3.60046560111188,0.0124021722388009,365,0.7,1,,0.585200381944445,0.713319826388889,,0,101325,2018-03-09
2018,4.1610755298,-1.58878472222222,8.55021570482784e-05,365,0.7,1,,0.588778159722222,0.708651736111111,,0,101325,2018-03-10
2018,4.9756656366,-1.19255555555556,0.000149583327197389,365,0.7,1,,0.598906819444444,0.708369041666667,,0,101325,2018-03-11
2018,5.561258187,-2.01809722222222,0.000594302068655739,365,0.7,1,,0.608478048611111,0.7101588125,,0,101325,2018-03-12
2018,3.6042838998,-0.740701388888889,0.00021320315743012,365,0.7,1,,0.619290368055556,0.715278590277778,,0,101325,2018-03-13
2018,11.4063106134,-6.16490277777778,0.0136437925578485,365,0.7,1,,0.632078319444445,0.721355465277778,,0,101325,2018-03-14
2018,21.5369674854,-10.8383263888889,0.03393102130453,365,0.7,1,,0.623474465277778,0.712047493055556,,0,101325,2018-03-15
2018,21.3394402266,-11.2658541666667,0.0362361258635781,365,0.7,1,,0.6031024375,0.695862333333333,,0,101325,2018-03-16
2018,19.0376452086,-9.73604586518416,0.0616168120096727,365,0.7,1,,0.612442618055556,0.703083604166667,,0,101325,2018-03-17
2018,16.7391508014,-2.79139583333333,0.0816211194942426,365,0.7,1,,0.619295798611111,0.705563763888889,,0,101325,2018-03-18
2018,11.886129939,-1.07325,0.137989652448535,365,0.7,1,,0.621943819444445,0.705403520833333,,0,101325,2018-03-19
2018,18.6949693572,-6.29492361111111,0.122797710629825,365,0.7,1,,0.625529006944444,0.708601986111111,,0,101325,2018-03-20
2018,10.0096538712,-7.02560416666667,0.124677914138255,365,0.7,1,,0.630117673611111,0.710444368055556,,0,101325,2018-03-21
2018,10.1100254268,-1.63832638888889,0.0579518377279686,365,0.7,1,,0.633556916666667,0.710979590277778,,0,101325,2018-03-22
2018,24.630825873,-4.36521527777778,0.137043750914873,365,0.7,1,,0.636692486111111,0.711343201388889,,0,101325,2018-03-23
2018,10.3314613266,-2.45726388888889,0.0727935160366418,365,0.7,1,,0.641375534722222,0.711482875,,0,101325,2018-03-24
2018,14.8013505588,-1.29843055555556,0.0589452948911972,365,0.7,1,,0.646569777777778,0.714182243055556,,0,101325,2018-03-25
2018,27.800107086,-8.1642807505212,0.124574416795889,365,0.7,1,,0.653223118055556,0.716185673611111,,0,101325,2018-03-26
2018,26.3623021722,-6.91357638888889,0.186006778964083,365,0.7,1,,0.661270652777778,0.719459277777778,,0,101325,2018-03-27
2018,22.8099640812,-4.1314375,0.164449789398751,365,0.7,1,,0.665278930555556,0.721010847222222,,0,101325,2018-03-28
2018,27.2215501956,-2.889875,0.277821055649343,365,0.7,1,,0.664479861111111,0.721311361111111,,0,101325,2018-03-29
2018,29.9493930906,-2.68904166666667,0.257239617537497,365,0.7,1,,0.661786138888889,0.718360645833333,,0,101325,2018-03-30
2018,30.698910753,-0.822972222222222,0.319354855141458,365,0.7,1,,0.663790909722222,0.717268951388889,,0,101325,2018-03-31
2018,30.5509860498,-0.694881944444444,0.335924666398876,365,0.7,1,,0.665569006944445,0.716082493055556,,0,101325,2018-04-01
2018,8.0077464312,-2.30244444444444,0.0809938841223551,365,0.7,1,,0.666722805555556,0.717867791666667,,0,101325,2018-04-02
2018,30.3899352648,-1.94690062543433,0.167168858212274,365,0.7,1,,0.668225236111111,0.719892451388889,,0,101325,2018-04-03
2018,26.18303427,-0.866840277777778,0.177942214767064,365,0.7,1,,0.670246048611111,0.721272506944445,,0,101325,2018-04-04
2018,7.9814080128,2.72825694444444,0.000524520491495206,365,0.7,1,,0.673866486111111,0.723382222222222,,0,101325,2018-04-05
2018,6.433725585,1.52822222222222,0.000409388218784446,365,0.7,1,,0.672678430555556,0.721248618055556,,0,101325,2018-04-06
2018,30.2942849718,0.897875,0.215527709972553,365,0.7,1,,0.670582854166667,0.716712472222222,,0,101325,2018-04-07
2018,30.065895801,4.23284027777778,0.312975613046909,365,0.7,1,,0.682378465277778,0.726229881944445,,0,101325,2018-04-08
2018,9.1782475524,1.57216666666667,0.0651035634450695,365,0.7,1,,0.682968819444445,0.724496326388889,,0,101325,2018-04-09
2018,36.1036246722,1.45220986796386,0.381005641559391,365,0.7,1,,0.690727,0.729328784722222,,0,101325,2018-04-10
2018,36.5947908444,3.76740277777778,0.5198175873012,365,0.7,1,,0.709290034722222,0.744555409722222,,0,101325,2018-04-11
2018,33.7510761408,4.61834027777778,0.569982070485001,365,0.7,1,,0.721058944444444,0.7533105,,0,101325,2018-04-12
2018,38.022291414,5.75725503822099,0.606395069973279,365,0.7,1,,0.731236069444444,0.759262715277778,,0,101325,2018-04-13
2018,38.2861416858,8.32575694444445,0.727493061770783,365,0.7,1,,0.731440368055556,0.761996013888889,,0,101325,2018-04-14
2018,32.8282130538,8.53565277777778,0.652619317527443,365,0.7,1,,0.727984208333333,0.762892402777778,,0,101325,2018-04-15
2018,10.8388296474,6.50054861111111,0.0315675142250076,365,0.7,1,,0.731659006944445,0.761499027777778,,0,101325,2018-04-16
2018,11.938881495,5.30143055555556,0.00117598799415175,365,0.7,1,,0.739649895833333,0.763525951388889,,0,101325,2018-04-17
2018,33.4439162034,7.11306944444444,0.233712955502343,365,0.7,1,,0.761088833333333,0.773762423611111,,0,101325,2018-04-18
2018,36.7870254984,7.56375,0.313335384833253,365,0.7,1,,0.810522868055556,0.793174993055556,,0,101325,2018-04-19
2018,30.0713768322,9.36095833333333,0.410507081262419,365,0.7,1,,0.937515819444444,0.848381909722222,,0,101325,2018-04-20
2018,21.0928262598,5.84701181375956,0.095959865460393,365,0.7,1,,1.09308243055556,0.945059069444444,,0,101325,2018-04-21
2018,17.299686165,2.20293055555556,0.0930564786786686,365,0.7,1,,1.22495114583333,1.08524563888889,,0,101325,2018-04-22
2018,39.793022535,3.81966666666667,0.319030873534758,365,0.7,1,,1.33735218055556,1.17841713888889,,0,101325,2018-04-23
2018,11.191909509,4.12745833333333,0.126694566952801,365,0.7,1,,1.62510824305556,1.43808603472222,,0,101325,2018-04-24
2018,12.5947578264,4.94565277777778,0.0555595402944082,365,0.7,1,,1.91099302083333,1.67132478472222,,0,101325,2018-04-25
2018,24.0305056344,3.54318497913769,0.171201469963632,365,0.7,1,,2.08489922222222,1.86179158333333,,0,101325,2018-04-26
2018,33.0926159178,5.53900694444444,0.321296449394009,365,0.7,1,,2.24519694444444,2.00423335416667,,0,101325,2018-04-27
2018,31.4719000872,6.33559722222222,0.321968295387238,365,0.7,1,,2.50949960416667,2.24630013888889,,0,101325,2018-04-28
2018,18.5268516822,5.59370138888889,0.17894562134797,365,0.7,1,,2.6372324375,2.39312961111111,,0,101325,2018-04-29
2018,25.6609744752,6.25166782487839,0.213015102543021,365,0.7,1,,2.98157949305556,2.61564848611111,,0,101325,2018-04-30
2018,7.2884821716,4.52752083333333,0.044532699897004,365,0.7,1,,3.26426063888889,2.90694670138889,,0,101325,2018-05-01
2018,8.364022539,5.470375,0.0084967710358308,365,0.7,1,,3.57916902777778,3.12396700694444,,0,101325,2018-05-02
2018,26.2185476982,7.55385643912738,0.163752332362581,365,0.7,1,,3.90644871527778,3.36626963194444,,0,101325,2018-05-03
2018,10.9615877526,5.2729375,0.0450261686796071,365,0.7,1,,4.26449409722222,3.75980772916667,,0,101325,2018-05-04
2018,37.6571558784,5.88708333333333,0.202271119814929,365,0.7,1,,4.07131070833333,3.65735318055556,,0,101325,2018-05-05
2018,39.3012713292,12.6382569444444,0.540726952309687,365,0.7,1,,4.69271025694444,4.05602513194444,,0,101325,2018-05-06
2018,41.5966545918,14.1608680555556,0.623435869938618,365,0.7,1,,5.7088445,4.86043832638889,,0,101325,2018-05-07
2018,47.6266176582,11.2907847222222,0.801278462542863,365,0.7,1,,5.9752546875,5.26205704166667,,0,101325,2018-05-08
2018,50.180882505,13.0678333333333,0.984549310156288,365,0.7,1,,5.96941771527778,5.31565240277778,,0,101325,2018-05-09
2018,50.5569460794,13.0347430555556,0.89503861405989,365,0.7,1,,6.23733315277778,5.55985425,,0,101325,2018-05-10
2018,50.818274235,16.0443541666667,1.22066425548775,365,0.7,1,,6.60663152083333,5.85941456944445,,0,101325,2018-05-11
2018,50.123219688,18.5300763888889,1.5757597857842,365,0.7,1,,7.18250272916667,6.33930636805556,,0,101325,2018-05-12
2018,50.4745356024,20.5450034794711,1.80737872016411,365,0.7,1,,7.73295365277778,6.82066133333333,,0,101325,2018-05-13
2018,50.3753883468,22.1205003474635,2.00637467113352,365,0.7,1,,8.28859345833333,7.31305809722222,,0,101325,2018-05-14
2018,50.913026619,21.5377916666667,1.8168262697804,365,0.7,1,,8.84737677777778,7.83722683333333,,0,101325,2018-05-15
2018,35.9720039646,20.3618472222222,1.50955541132678,365,0.7,1,,9.0647091875,8.11681052777778,,0,101325,2018-05-16
2018,42.8249584734,16.3679791666667,0.841417585829337,365,0.7,1,,9.13112769444444,8.26509080555556,,0,101325,2018-05-17
2018,49.624047882,11.470625,0.759938477226118,365,0.7,1,,8.65319040972222,8.04477070833333,,0,101325,2018-05-18
2018,53.5246916838,11.5852638888889,0.840146529730885,365,0.7,1,,7.94073252083333,7.513178125,,0,101325,2018-05-19
2018,45.5439570426,14.8497986111111,1.07834006896777,365,0.7,1,,7.96111721527778,7.41693811111111,,0,101325,2018-05-20
2018,53.6672382792,18.0042013888889,1.27064015396561,365,0.7,1,,8.49856979861111,7.77512453472222,,0,101325,2018-05-21
2018,50.5628558094,19.1242727905358,1.43423426485579,365,0.7,1,,8.90880109027778,8.14013445833333,,0,101325,2018-05-22
2018,52.0138991304,15.1531666666667,0.975658887775754,365,0.7,1,,9.22165995138889,8.46048142361111,,0,101325,2018-05-23
2018,54.5340010734,13.4744375,0.975482762583461,365,0.7,1,,8.62449836111111,8.12688461111111,,0,101325,2018-05-24
2018,55.1537046846,18.7603194444444,1.51159872266695,365,0.7,1,,8.76169611805556,8.12939259027778,,0,101325,2018-05-25
2018,46.739296239,18.4398472222222,1.30398220824256,365,0.7,1,,9.35139034722222,8.56544083333333,,0,101325,2018-05-26
2018,52.3334415582,13.9832847222222,1.06750350738543,365,0.7,1,,9.30252806944444,8.67480798611111,,0,101325,2018-05-27
2018,56.8905539904,16.9871388888889,1.28344830092707,365,0.7,1,,9.10230088194444,8.49559138888889,,0,101325,2018-05-28
2018,56.183297442,18.4816458333333,1.33246814508294,365,0.7,1,,9.53840560416667,8.79635924305556,,0,101325,2018-05-29
2018,53.4365895384,14.2528571428571,0.884328588198878,365,0.7,1,,9.65952036805556,8.98834691666667,0.2455,0,101325,2018-05-30
2018,57.040219002,13.1982741823243,0.840861810304067,365,0.7,1,,9.18282736805556,8.68592446527778,0.2291,0,101325,2018-05-31
2018,41.0957358144,15.5891730368311,0.927705374503479,365,0.7,1,,9.1744565,8.61497631944445,0.223666666666667,0,101325,2018-06-01
2018,50.4545050932,17.9162700069589,0.919381007768395,365,0.7,1,,9.88244972222222,9.07863408333333,0.21484375,0,101325,2018-06-02
2018,49.9254850506,15.2522686151705,0.928717258135065,365,0.7,1,,9.94716001388889,9.27609740277778,0.204193548387097,0,101325,2018-06-03
2018,37.5940130934,10.5963560500695,0.677803401117463,365,0.7,1,,9.52280654861111,9.06740752083333,0.20856,0,101325,2018-06-04
2018,31.8206423568,7.40574319609211,0.527750980712959,365,0.7,1,,8.43540045833333,8.28240538194445,0.193428571428571,0,101325,2018-06-05
2018,33.3153287082,7.54054861111111,0.432033455367903,365,0.7,1,,8.00222288888889,7.83106604166667,0.191086956521739,0,101325,2018-06-06
2018,19.0689023532,7.55694444444444,0.30123060937705,365,0.7,1,,7.68478665972222,7.54351776388889,0.194952380952381,0,101325,2018-06-07
2018,43.9727922942,8.97477414871439,0.558954413766918,365,0.7,1,,7.64471585416667,7.42829529166667,0.185230769230769,0,101325,2018-06-08
2018,37.366198371,10.2181180555556,0.648420757510496,365,0.7,1,,7.84457779861111,7.54591876388889,0.178904761904762,0,101325,2018-06-09
2018,48.7988236062,16.2018541666667,1.00955138256979,365,0.7,1,,8.54628497222222,7.96923061111111,0.165090909090909,0,101325,2018-06-10
2018,50.5626631392,17.1956736111111,0.763307008523619,365,0.7,1,,9.87107967361111,8.97465484027778,0.162038461538462,0,101325,2018-06-11
2018,54.6976894806,12.5104027777778,0.767580755171753,365,0.7,1,,9.8914573125,9.26226595138889,0.175863636363636,0,101325,2018-06-12
2018,39.7436007546,11.3976478775226,0.647624174204678,365,0.7,1,,9.33052391666667,8.88589490972222,0.175235294117647,0,101325,2018-06-13
2018,50.130035145,14.2114419943169,0.778353247021535,365,0.7,1,,9.48801728472222,8.90148765972222,0.155,0,101325,2018-06-14
2018,36.3656028936,17.0252361111111,0.909082319838392,365,0.7,1,,10.2072877083333,9.43236849305556,0.161379310344828,0,101325,2018-06-15
2018,48.9415385916,17.2451180555556,1.03857712443191,365,0.7,1,,10.3770096527778,9.63889183333333,0.148181818181818,0,101325,2018-06-16
2018,49.5126344844,18.5573402777778,1.24043218165463,365,0.7,1,,10.6918595833333,9.89212022222222,0.144678571428571,0,101325,2018-06-17
2018,48.4993564284,16.6450625,0.744700171708675,365,0.7,1,,11.1356692361111,10.2990721527778,0.139666666666667,0,101325,2018-06-18
2018,22.6166872728,12.583375,0.304089347923737,365,0.7,1,,10.7495904166667,10.1941205555556,0.178857142857143,0,101325,2018-06-19
2018,54.6270479448,14.0133611111111,0.836786188961832,365,0.7,1,,10.4131600069444,9.89590477083333,0.175928571428571,0,101325,2018-06-20
2018,39.3926772096,12.4087361111111,0.561653123770878,365,0.7,1,,10.2053946388889,9.74988941666667,0.182764705882353,0,101325,2018-06-21
2018,26.4577537668,10.7653194444444,0.12062307386104,365,0.7,1,,10.4597778472222,9.96171,0.2375,0,101325,2018-06-22
2018,32.1165386256,11.1739444444444,0.315793447912535,365,0.7,1,,10.0058426875,9.61828904861111,0.251769230769231,0,101325,2018-06-23
2018,42.610380261,14.0305486111111,0.60528081744493,365,0.7,1,,10.2345565625,9.69109042361111,0.228333333333333,0,101325,2018-06-24
2018,19.2300939576,15.0801527777778,0.460521012072737,365,0.7,1,,10.6906040972222,10.0542956875,0.220066666666667,0,101325,2018-06-25
2018,40.457569173,16.930125,0.616823443223249,365,0.7,1,,11.15500875,10.3935930555556,0.200074074074074,0,101325,2018-06-26
2018,50.2337933322,17.0459305555556,0.846814873558017,365,0.7,1,,11.3326066666667,10.6182204861111,0.195,0,101325,2018-06-27
2018,45.2618103585434,19.9714027777778,1.31108123537911,365,0.7,1,,11.7567664583333,10.9372677083333,0.186904761904762,0,101325,2018-06-28
2018,21.102665371287,10.8283958333333,0.207804933675875,365,0.7,1,,11.6323421527778,11.1104289583333,0.252608695652174,0,101325,2018-06-29
2018,48.9503252514,11.6409652777778,0.57228133668028,365,0.7,1,,10.7292788194444,10.3876184027778,0.254315789473684,0,101325,2018-06-30
2018,58.221277899,13.5172013888889,0.714688096777749,365,0.7,1,,10.6527773611111,10.2268158125,0.236909090909091,0,101325,2018-07-01
2018,30.0595460514,13.0838541666667,0.573858185352709,365,0.7,1,,10.6644159027778,10.2515411111111,0.244473684210526,0,101325,2018-07-02
2018,9.1813928844,13.1322152777778,0.190614409071975,365,0.7,1,,10.7954611111111,10.310528125,0.23856,9.01,101325,2018-07-03
2018,15.800897679,12.9634791666667,0.0273506529880938,365,0.7,1,,10.939705,10.4138624305556,0.249875,9.6,101325,2018-07-04
2018,28.6162739124,14.8555902777778,0.238202189495997,365,0.7,1,,11.3934675,10.7376558333333,0.273619047619048,0.2,101325,2018-07-05
2018,31.3888686564,16.5214930555556,0.424389058404684,365,0.7,1,,11.8304565972222,11.1132745833333,0.255,0.8,101325,2018-07-06
2018,52.6572066612,17.2959722222222,0.522493719264774,365,0.7,1,,12.3283965277778,11.5262120138889,0.237521739130435,0,101325,2018-07-07
2018,29.5220835558,16.2808888888889,0.459913699702748,365,0.7,1,,12.3452514583333,11.656680625,0.246034482758621,0,101325,2018-07-08
2018,50.7163619154,17.8544236111111,0.73206383529371,365,0.7,1,,12.54734625,11.8008864583333,0.23975,0,101325,2018-07-09
2018,57.0099585234,18.8524722222222,1.12819404395924,365,0.7,1,,12.6424190972222,11.9288213194444,0.21956,0,101325,2018-07-10
2018,32.4926629956,18.6349826268242,0.842795914952857,365,0.7,1,,12.7491876388889,12.0415313194444,0.2045,0,101325,2018-07-11
2018,37.7851705542,20.2067292971468,1.04919319856931,365,0.7,1,,12.9782265972222,12.2227788194444,0.200586206896552,0,101325,2018-07-12
2018,34.6457204772,20.7391010452962,1.02461024531733,365,0.7,1,,13.4795816666667,12.60683625,0.194171428571429,0,101325,2018-07-13
2018,50.1516737418,21.4002440725244,1.05856112549217,365,0.7,1,,13.8348695138889,12.9348327777778,0.179138888888889,0,101325,2018-07-14
2018,54.6009922458,22.9743324061196,1.49926832397155,365,0.7,1,,14.0459490277778,13.1548728472222,0.172611111111111,0,101325,2018-07-15
2018,52.1818975572,24.9152201257862,1.87604020377454,365,0.7,1,,14.3802496527778,13.4420477083333,0.158295454545455,0,101325,2018-07-16
2018,52.636306089,27.0015609756098,2.40279553194532,365,0.7,1,,14.9554831944444,13.9269811805556,0.149560975609756,0,101325,2018-07-17
2018,54.036964173,25.0013430758525,1.90037845996977,365,0.7,1,,15.1825203472222,14.1824555555556,0.143363636363636,0,101325,2018-07-18
2018,54.0542619588,23.376782729805,1.66091070895572,365,0.7,1,,14.920156875,14.0315096527778,0.136955555555556,0,101325,2018-07-19
2018,33.3272118402,21.8656027874564,1.05282214211832,365,0.7,1,,15.0251534027778,14.0878313194444,0.138906976744186,10.69,101325,2018-07-20
2018,27.36161325,19.8338873435327,0.250614594430995,365,0.7,1,,15.5560151388889,14.5622614583333,0.180295454545455,16.73,101325,2018-07-21
2018,40.6151460582,20.8512447844228,0.683150470780342,365,0.7,1,,15.8022798611111,14.8363152777778,0.190651162790698,0.8,101325,2018-07-22
2018,51.317642886,21.6073226703755,1.10326241960033,365,0.7,1,,15.3499028472222,14.5363215972222,0.179977777777778,0,101325,2018-07-23
2018,52.8483761868,23.9337743732591,1.52913905046062,365,0.7,1,,15.4980779166667,14.5921313194444,0.170428571428571,0,101325,2018-07-24
2018,43.3677673344,23.7234190410007,1.12389993439259,365,0.7,1,,15.8463640972222,14.8667179861111,0.167279069767442,0,101325,2018-07-25
2018,49.3393958226,25.3698036465638,1.6727224732975,365,0.7,1,,16.1173438888889,15.1059969444444,0.159688888888889,0,101325,2018-07-26
2018,45.2752910322,25.1046592489569,1.45149987561251,365,0.7,1,,16.335286875,15.3179815277778,0.152767441860465,0,101325,2018-07-27
2018,48.3110967264,22.7981280445372,0.732157064440291,365,0.7,1,,16.5149552083333,15.51096375,0.147545454545455,0,101325,2018-07-28
2018,44.931414837,23.5417061281337,0.839257540222061,365,0.7,1,,16.5689465972222,15.5760498611111,0.140777777777778,0,101325,2018-07-29
